person name ID	corporate indicator	index order	name entry element	name scope notes	name second element	name third element	natural order	name query indicator	standardised entry element	standardised second element
2481	FALSE		Robert		de Craft	temp. Stephen		FALSE	robert	de craft
2482	FALSE		Walter		de Balliol	temp. Stephen		FALSE	walter	de balliol
2483	TRUE		"Northampton,"		De La Pre Abbey			FALSE	"northampton,"	de la pre abbey
2484	TRUE		Norwich		Carrow Priory			FALSE	norwich	carrow priory
2485	FALSE		Richard		de Beaufeu	temp. Stephen		FALSE	richard	de beaufeu
2486	TRUE		Norwich		St Paul's Hospital			FALSE	norwich	saint paul's hospital
2487	FALSE		Odlent			mentioned temp. Stephen		FALSE	odlent	
2488	TRUE		Nostell		Priory			FALSE	nostell	priory
2489	FALSE		Solomon			"clerk, temp. Stephen"		FALSE	solomon	
2490	FALSE		Humfrey		Hasteng	mentioned temp. Stephen		FALSE	humfrey	hasteng
2491	FALSE		Prior of Nostell		unidentified	temp. Stephen		FALSE	prior of nostell	unidentified
2492	FALSE		Savardus			prior of Nostell		FALSE	savardus	
2493	FALSE		William		Malesoures	temp. Stephen		FALSE	william	malesoures
2494	TRUE		Osney		Abbey			FALSE	osney	abbey
2495	FALSE		Robert		de Belleme	temp. Stephen		FALSE	robert	de belleme
2496	FALSE		Roger		de Chesney	temp. Stephen		FALSE	roger	de chesney
2497	FALSE		Peverel			"priest, temp. Stephen"		FALSE	peverel	
2498	FALSE		Reengerus		de Ypres	temp. Stephen		FALSE	reengerus	de ypres
2499	FALSE		Edward			"abbot of Reading, temp. Stephen"		FALSE	edward	
2500	FALSE		Henry		de Oilly	temp. Stephen		FALSE	henry	de oilly
2501	FALSE		Roger		de Ramis	temp. Stephen		FALSE	roger	de ramis
2502	FALSE		Solomon			priest of Tilbury		FALSE	solomon	
2503	FALSE		William		de Vere	temp. Stephen		FALSE	william	de vere
2504	TRUE		"Oxford,"		St Bartholomew's			FALSE	"oxford,"	saint bartholomew's
2505	TRUE		"Oxford,"		St Frideswide's			FALSE	"oxford,"	saint frideswide's
2506	FALSE		R.		son of Guy	temp. Stephen		FALSE	r.	son of guy
2507	FALSE		Ailwin		of Oxford	temp. Stephen		FALSE	ailwin	of oxford
2508	FALSE		Reingerus priest		of Oxford	temp. Stephen		FALSE	reingerus priest	of oxford
2509	FALSE		Hemmiger		of Oxford	temp. Stephen		FALSE	hemmiger	of oxford
2510	FALSE		Aldith		of Oxford	temp. Stephen		FALSE	aldith	of oxford
2511	FALSE		Ingelry		of Oxford	temp. Stephen		FALSE	ingelry	of oxford
2512	FALSE		Robert de Byseleger		of Oxford	temp. Stephen		FALSE	robert de byseleger	of oxford
2513	FALSE		Sawy		of Oxford	temp. Stephen		FALSE	sawy	of oxford
2514	FALSE		Durant		of Oxford	temp. Stephen		FALSE	durant	of oxford
2515	FALSE		Alexander		of Abingdon	temp. Stephen		FALSE	alexander	of abingdon
2516	FALSE		"Edith, widow"		of Oxford	temp. Stephen		FALSE	"edith, widow"	of oxford
2517	FALSE		Helewise		of Oxford	temp. Stephen		FALSE	helewise	of oxford
2518	FALSE		Goldewynethild		of Oxford	temp. Stephen		FALSE	goldewynethild	of oxford
2519	FALSE		Hildewine		of Oxford	temp. Stephen		FALSE	hildewine	of oxford
2520	FALSE		Ælfred		of Oxford	temp. Stephen		FALSE	ælfred	of oxford
2521	FALSE		Turold		of Oxford	temp. Stephen		FALSE	turold	of oxford
2522	FALSE		Garet		of Oxford	temp. Stephen		FALSE	garet	of oxford
2523	FALSE		Wautier		of Oxford	temp. Stephen		FALSE	wautier	of oxford
2524	FALSE		Hogeles		of Oxford	temp. Stephen		FALSE	hogeles	of oxford
2525	FALSE		Anketil		of Oxford	temp. Stephen		FALSE	anketil	of oxford
2526	FALSE		Balford		of Oxford	temp. Stephen		FALSE	balford	of oxford
2527	FALSE		Thomas		Fullo	"of Oxford, temp. Stephen"		FALSE	thomas	fullo
2528	FALSE		"Richard, priest"		of Oxford	temp. Stephen		FALSE	"richard, priest"	of oxford
2529	FALSE		William			"priest of Oxford, temp. Stephen"		FALSE	william	
2530	FALSE		Malger		of Oxford	temp. Stephen		FALSE	malger	of oxford
2531	FALSE		Philip			"baker of Oxford, temp. Stephen"		FALSE	philip	
2532	FALSE		William			"baker of Oxford, temp. Stephen"		FALSE	william	
2533	FALSE		Nigel		of Oxford	temp. Stephen		FALSE	nigel	of oxford
2534	FALSE		Roger		Brodgte	"of Oxford, temp. Stephen"		FALSE	roger	brodgte
2535	FALSE		Saul		of Oxford	temp. Stephen		FALSE	saul	of oxford
2536	FALSE		Sucing		of Oxford	temp. Stephen		FALSE	sucing	of oxford
2537	FALSE		Nicholas			"priest of Oxford, temp. Stephen"		FALSE	nicholas	
2538	FALSE		Roger		Pompam	"of Oxford, temp. Stephen"		FALSE	roger	pompam
2539	FALSE		Sebrith		of Oxford	temp. Stephen		FALSE	sebrith	of oxford
2540	FALSE		Ralph Hens'		of Oxford	temp. Stephen		FALSE	ralph hens'	of oxford
2541	FALSE		Goldedernia		of Oxford	temp. Stephen		FALSE	goldedernia	of oxford
2542	FALSE		Godric		of Oxford	temp. Stephen		FALSE	godric	of oxford
2543	FALSE		Tolomen		of Oxford	temp. Stephen		FALSE	tolomen	of oxford
2544	FALSE		Thomas		Furnarius	"of Oxford, temp. Stephen"		FALSE	thomas	furnarius
2545	FALSE		Roger		Maton	"of Oxford, temp. Stephen"		FALSE	roger	maton
2546	FALSE		Alewi		of Oxford	temp. Stephen		FALSE	alewi	of oxford
2547	FALSE		Osmund		Pax	"of Oxford, temp. Stephen"		FALSE	osmund	pax
2548	FALSE		Gilbert Wautier		of Oxford	temp. Stephen		FALSE	gilbert wautier	of oxford
2549	FALSE		Godwin		Hocont	"of Oxford, temp. Stephen"		FALSE	godwin	hocont
2550	FALSE		William		Lonure	"of Oxford, temp. Stephen"		FALSE	william	lonure
2551	FALSE		John		Cepeham	"of Oxford, temp. Stephen"		FALSE	john	cepeham
2552	FALSE		"Ernald, weaver"		of Oxford	temp. Stephen		FALSE	"ernald, weaver"	of oxford
2553	FALSE		Alan		Romanger	"of Oxford, temp. Stephen"		FALSE	alan	romanger
2554	FALSE		Baldwin		de Richer	temp. Stephen		FALSE	baldwin	de richer
2555	FALSE		Roger		de Tony	temp. Stephen		FALSE	roger	de tony
2556	FALSE		"Robert, priest"		of Oxford	temp. Stephen		FALSE	"robert, priest"	of oxford
2557	FALSE		Henry		de St Peter	temp. Stephen		FALSE	henry	de st peter
2558	FALSE		Alan		Rosmongere	temp. Stephen		FALSE	alan	rosmongere
2559	FALSE		Richard			"dean of Merton, temp. Stephen"		FALSE	richard	
2560	TRUE		Partney		Hospital			FALSE	partney	hospital
2561	FALSE		Hugh		Paganellus	temp. Stephen		FALSE	hugh	paganellus
2562	TRUE		Pershore		Abbey			FALSE	pershore	abbey
2563	FALSE		Abbot of Pershore		unidentified	temp. Stephen		FALSE	abbot of pershore	unidentified
2564	FALSE		Osbert		son of Pontius	temp. Stephen		FALSE	osbert	son of pontius
2565	FALSE		Martin			abbot of Peterborough		FALSE	martin	
2567	FALSE		Sitotus		Lumb	temp. Stephen		FALSE	sitotus	lumb
2568	FALSE		Ernulf		de Terniana	temp. Stephen		FALSE	ernulf	de terniana
2569	FALSE		Ralph		son of Gilbert	temp. Stephen		FALSE	ralph	son of gilbert
2570	FALSE		Robert		Gelle	temp. Stephen		FALSE	robert	gelle
2571	FALSE		Oliver		de Tracy	temp. Stephen		FALSE	oliver	de tracy
2572	FALSE		Abbot of Peterborough		unidentified	temp. Stephen		FALSE	abbot of peterborough	unidentified
2573	TRUE		Polesworth		Abbey			FALSE	polesworth	abbey
2574	FALSE		W.		de Hosa	temp. Stephen		FALSE	w.	de hosa
2575	TRUE		Pont-Audemer		Hospital			FALSE	pont-audemer	hospital
2576	TRUE		Pontefract		Priory			FALSE	pontefract	priory
2577	FALSE		William		son of Rainer	temp. Stephen		FALSE	william	son of rainer
2578	TRUE		Quarr		Abbey			FALSE	quarr	abbey
2580	FALSE		Gilbert		son of Guy	temp. Stephen		FALSE	gilbert	son of guy
2581	FALSE		Thurstan			temp. Stephen		FALSE	thurstan	
2582	FALSE		William			"almoner of the king, temp. Stephen"		FALSE	william	
2583	FALSE		William		Bacon	"sheriff of Beds., temp. Stephen"		FALSE	william	bacon
2584	FALSE		Ingelram		Apostolicus	monk of Reading		FALSE	ingelram	apostolicus
2586	FALSE		Geoffrey		Purcell	mentioned temp. Stephen		FALSE	geoffrey	purcell
2587	FALSE		Ralph		Purcell	temp. Stephen		FALSE	ralph	purcell
2588	FALSE		Elias		d'Amundville	temp. Stephen		FALSE	elias	damundville
2589	FALSE		John			"sheriff, temp. Stephen"		FALSE	john	
2590	FALSE		Robert		Burnell	temp. Stephen		FALSE	robert	burnell
2592	FALSE		William			"earl Warenne, unidentified, temp. Stephen"		FALSE	william	
2593	FALSE		Algar			priest of London		FALSE	algar	
2594	FALSE		Baldwin		brother of Algar	mentioned temp. Stephen		FALSE	baldwin	brother of algar
2595	FALSE		Henry			"dean of Waltham, temp. Stephen"		FALSE	henry	
2596	FALSE		Herbert		son of Fulcher	temp. Stephen		FALSE	herbert	son of fulcher
2597	FALSE		Ulger			"hunter, temp. Stephen"		FALSE	ulger	
2598	FALSE		Maurice		of Hereford	"sheriff of Herefordshire, temp. Henry II"		FALSE	maurice	of hereford
2599	TRUE		Redlingfield		Priory			FALSE	redlingfield	priory
2600	FALSE		Emma de Vere		countess of Guines	temp. Stephen		FALSE	emma de vere	countess of guines
2601	TRUE		"Rheims,"		Abbey of S. Remi			FALSE	"rheims,"	abbey of s. remi
2602	FALSE		William		of Ridware	temp. Stephen		FALSE	william	of ridware
2603	TRUE		Rievaulx		Abbey			FALSE	rievaulx	abbey
2604	FALSE		Thurstan		de Bayeux	temp. Stephen		FALSE	thurstan	de bayeux
2605	FALSE		William		de Trailli	temp. Stephen		FALSE	william	de trailli
2606	TRUE		Ripon		Minster			FALSE	ripon	minster
2607	FALSE		Bishop of Rochester		unidentified	temp. Stephen		FALSE	bishop of rochester	unidentified
2608	TRUE		Romsey		Abbey			FALSE	romsey	abbey
2609	TRUE		Roncerai		Abbey			FALSE	roncerai	abbey
2610	TRUE		Rouen			Cordwainers' Guild		FALSE	rouen	
2611	FALSE		William		Carnutus	temp. Stephen		FALSE	william	carnutus
2612	FALSE		Osbert		son of Hubard	temp. Stephen		FALSE	osbert	son of hubard
2613	FALSE		Richard		de Hanetot	temp. Stephen		FALSE	richard	de hanetot
2614	TRUE		"Rouen,"		Town			FALSE	"rouen,"	town
2615	TRUE		"Rouen,"		Hospital			FALSE	"rouen,"	hospital
2616	TRUE		"Rouen,"		Notre Dame du Pre			FALSE	"rouen,"	notre dame du pre
2617	TRUE		Rufford		Abbey			FALSE	rufford	abbey
2618	FALSE		Gamel			"abbot of Rufford, temp. Stephen"		FALSE	gamel	
2619	FALSE		Hugh		de Muschamp	temp. Stephen		FALSE	hugh	de muschamp
2620	FALSE		Adam		Tison	temp. Stephen		FALSE	adam	tison
2621	FALSE		William		Tison	temp. Stephen		FALSE	william	tison
2622	FALSE		Geoffrey		of Stanton	temp. Stephen		FALSE	geoffrey	of stanton
2623	FALSE		Malger		of Rolleston	temp. Stephen		FALSE	malger	of rolleston
2624	FALSE		Gilbert		de Chealum	temp. Stephen		FALSE	gilbert	de chealum
2625	FALSE		Ralph		Silvanus	temp. Stephen		FALSE	ralph	silvanus
2626	FALSE		Abbot of St Albans		unidentified	temp. Stephen		FALSE	abbot of st albans	unidentified
2627	FALSE		William			"earl, unidentified, temp. Stephen"		FALSE	william	
2628	FALSE		Hamo		son of Mainfenin Brito	temp. Stephen		FALSE	hamo	son of mainfenin brito
2629	FALSE		William			"chamberlain, unidentified, temp. Stephen"		FALSE	william	
2630	TRUE		Vignaz		Abbey			FALSE	vignaz	abbey
2631	TRUE		Saint-Andre-en-Gouffern		Abbey			FALSE	saint-andre-en-gouffern	abbey
2632	FALSE		Roger			"chaplain of the empress, temp. Stephen"		FALSE	roger	
2633	TRUE		Ste Barbe-en-Auge		Priory			FALSE	ste barbe-en-auge	priory
2635	FALSE		Rabel		de Tancarville	chamberlain		FALSE	rabel	de tancarville
2636	FALSE		William		de Mirebel			FALSE	william	de mirebel
2637	FALSE		Osmund Boenot		de Salcantia			FALSE	osmund boenot	de salcantia
2638	FALSE		Serlo		de Mansione	Malgerii		FALSE	serlo	de mansione
2639	FALSE		Anschitil		Bacon			FALSE	anschitil	bacon
2640	FALSE		William		de Tancarville			FALSE	william	de tancarville
2641	FALSE		Agnes		de Tancarville			FALSE	agnes	de tancarville
2642	FALSE		Hugh		de Gardino			FALSE	hugh	de gardino
2643	FALSE		Lesza		d'Abetot			FALSE	lesza	dabetot
2644	FALSE		Robert		d'Abetot			FALSE	robert	dabetot
2645	FALSE		Ascelinus		of Sancta Maria Calida			FALSE	ascelinus	of sancta maria calida
2646	FALSE		Richard		Freschet	temp. Stephen		FALSE	richard	freschet
2647	FALSE		Alexander		de Botenunt			FALSE	alexander	de botenunt
2648	FALSE		Mary		Freschet	temp. Stephen		FALSE	mary	freschet
2649	FALSE		Herbert		Freschet	temp. Stephen		FALSE	herbert	freschet
2650	FALSE		Riculf		de Percy	temp. Stephen		FALSE	riculf	de percy
2651	FALSE		Matthew		Buscardus	temp. Stephen		FALSE	matthew	buscardus
2652	FALSE		Gilbert		d'Evreux			FALSE	gilbert	devreux
2653	FALSE		Robert		d'Evreux	chaplain to Henry I and Stephen		FALSE	robert	devreux
2654	FALSE		Adam		de Magny-le-F.	temp. Stephen		FALSE	adam	de magny-le-f.
2655	FALSE		William		de Broglie	temp. Stephen		FALSE	william	de broglie
2656	FALSE		Adam		de Quatremar	temp. Stephen		FALSE	adam	de quatremar
2657	FALSE		Anfrida		Dea	temp. Stephen		FALSE	anfrida	dea
2658	FALSE		Buscardus		son of Fulk	temp. Stephen		FALSE	buscardus	son of fulk
2659	FALSE		Reinold		Cheoket	temp. Stephen		FALSE	reinold	cheoket
2660	FALSE		Robert		Lovel	temp. Stephen		FALSE	robert	lovel
2661	FALSE		William		Lovel	temp. Stephen		FALSE	william	lovel
2662	FALSE		Guherus		de Alneto	temp. Stephen		FALSE	guherus	de alneto
2663	TRUE		Saint-Bertin		Abbey			FALSE	saint-bertin	abbey
2664	FALSE		Suger			Abbot of S. Denis		FALSE	suger	
2665	TRUE		Bury St Edmunds		Citizens			FALSE	bury st edmunds	citizens
2666	FALSE		Stephen			Count of Blois		FALSE	stephen	
2667	FALSE		Maurice		of Windsor	temp. Stephen		FALSE	maurice	of windsor
2668	FALSE		Sagih'e [sic]		de Say	temp. Stephen		FALSE	sagih'e [sic]	de say
2669	FALSE		Adelard		of Bath			FALSE	adelard	of bath
2670	FALSE		Roger		son of Eudo	"of Thurston, temp. Stephen"		FALSE	roger	son of eudo
2671	FALSE		Roger		de Poitou	temp. Stephen		FALSE	roger	de poitou
2672	FALSE		Richard		de Fraxineto	temp. Stephen		FALSE	richard	de fraxineto
2673	FALSE		Roger		son of Richard	"son of Walkelin, temp. Stephen"		FALSE	roger	son of richard
2674	FALSE		Berard		nephew of Ording	temp. Stephen		FALSE	berard	nephew of ording
2675	FALSE		Alfwin		Horteyn	temp. Stephen		FALSE	alfwin	horteyn
2676	FALSE		Archbishop of Canterbury		unidentified	temp. Stephen		FALSE	archbishop of canterbury	unidentified
2677	TRUE		Saint-Ghislain		Abbey			FALSE	saint-ghislain	abbey
2678	FALSE		Bishop of Cambrai		unidentified	temp. Stephen		FALSE	bishop of cambrai	unidentified
2679	FALSE		William		de Tulin	temp. Stephen		FALSE	william	de tulin
2680	FALSE		Amand		de Valenciennes	temp. Stephen		FALSE	amand	de valenciennes
2681	FALSE		Baldwin		de Villa	temp. Stephen		FALSE	baldwin	de villa
2682	FALSE		Herbert		de Valenciennes	temp. Stephen		FALSE	herbert	de valenciennes
2683	TRUE		Saint-Maur-sur-Loire		Abbey			FALSE	saint-maur-sur-loire	abbey
2684	TRUE		St Neots		Priory			FALSE	saint neots	priory
2685	FALSE		Prior of St Neots		unidentified	temp. Stephen		FALSE	prior of st neots	unidentified
2686	FALSE		Laurence		of Wimbish	temp. Stephen		FALSE	laurence	of wimbish
2687	FALSE		Thurkill		Topus	temp. Stephen		FALSE	thurkill	topus
2688	TRUE		Saint-Ymer		Priory			FALSE	saint-ymer	priory
2689	TRUE		"Saintes,"		St Mary's Abbey			FALSE	"saintes,"	saint mary's abbey
2690	TRUE		Salisbury		Cathedral			FALSE	salisbury	cathedral
2691	FALSE		William		son of Mauger	temp. Stephen		FALSE	william	son of mauger
2692	FALSE		Gilbert		Blundus	temp. Stephen		FALSE	gilbert	blundus
2693	FALSE		Richard			"chamberlain, temp. Stephen"		FALSE	richard	
2694	FALSE		William		of Salisbury	temp. Stephen		FALSE	william	of salisbury
2695	FALSE		Silvester		canon of Heytesbury	temp. Stephen		FALSE	silvester	canon of heytesbury
2696	FALSE		Reginald			"canon of Heytesbury, temp. Stephen"		FALSE	reginald	
2697	FALSE		Ralph			"master, temp. Stephen"		FALSE	ralph	
2698	FALSE		Edward		of Hurst	temp. Stephen		FALSE	edward	of hurst
2699	FALSE		Peter		Boterel	temp. Stephen		FALSE	peter	boterel
2700	FALSE		Peter			"priest, temp. Stephen"		FALSE	peter	
2701	FALSE		Ralph		of Whitchurch	temp. Stephen		FALSE	ralph	of whitchurch
2702	TRUE		Sallay		Abbey			FALSE	sallay	abbey
2703	FALSE		Benedict			abbot of Sallay		FALSE	benedict	
2704	FALSE		Norman		son of Uhtred	temp. Stephen		FALSE	norman	son of uhtred
2705	FALSE		Robert		dapifer to N. son of Uht.	temp. Stephen		FALSE	robert	dapifer to n. son of uht.
2706	TRUE		Savigny		Abbey			FALSE	savigny	abbey
2707	FALSE		Geoffrey			"Abbot of Savigny, temp. Stephen"		FALSE	geoffrey	
2708	FALSE		Abbot of Savigny		unidentified	temp. Stephen		FALSE	abbot of savigny	unidentified
2709	FALSE		James		de S. Hilaire	temp. Stephen		FALSE	james	de s. hilaire
2710	TRUE		Sawtry		Abbey			FALSE	sawtry	abbey
2711	FALSE		Ilbert		de Carencin	temp. Stephen		FALSE	ilbert	de carencin
2712	FALSE		Ralph		Lafaited	temp. Stephen		FALSE	ralph	lafaited
2713	FALSE		Walkelin			"marshal of the king, temp. Stephen"		FALSE	walkelin	
2714	TRUE		Sees		St Martin			FALSE	sees	saint martin
2715	FALSE		Abbot of Selby		unidentified	temp. Stephen		FALSE	abbot of selby	unidentified
2717	FALSE		Hugh		son of Everard			FALSE	hugh	son of everard
2718	FALSE		Hermer			donor to Selby		FALSE	hermer	
2719	FALSE		Emma			abbess of Shaftesbury		FALSE	emma	
2720	FALSE		Harding		son of Haluoldus			FALSE	harding	son of haluoldus
2721	FALSE		Thomas					FALSE	thomas	
2722	FALSE		Thurstan		son of Rainfred			FALSE	thurstan	son of rainfred
2723	FALSE		Serlo		de Burceto			FALSE	serlo	de burceto
2724	FALSE		Aileva			nun of Shaftesbury		FALSE	aileva	
2725	FALSE		Garmundus			donor to Shaftesbury		FALSE	garmundus	
2726	FALSE		Picot		of Burgate			FALSE	picot	of burgate
2727	FALSE		Roger		Waspail			FALSE	roger	waspail
2728	FALSE		Alfred		of Foxley			FALSE	alfred	of foxley
2729	FALSE		William		of Cheselbourne			FALSE	william	of cheselbourne
2730	FALSE		Alured		pincerna			FALSE	alured	pincerna
2731	FALSE		Jocelin		de Rivera			FALSE	jocelin	de rivera
2732	FALSE		Drogo		of Montacute			FALSE	drogo	of montacute
2733	FALSE		Saconus					FALSE	saconus	
2734	FALSE		Duncan		donor to Shaftesbury			FALSE	duncan	donor to shaftesbury
2735	FALSE		Richard		de St Clarus	[sic]		FALSE	richard	de st clarus
2736	FALSE		John		de Marilul	temp. Stephen		FALSE	john	de marilul
2738	FALSE		Fulk			"sheriff, temp. Henry I"		FALSE	fulk	
2739	FALSE		Hamo		Peverel			FALSE	hamo	peverel
2740	FALSE		Wulfric		Pontius			FALSE	wulfric	pontius
2741	FALSE		Henry		de Say	temp. Stephen		FALSE	henry	de say
2742	TRUE		Sibton		Abbey			FALSE	sibton	abbey
2743	FALSE		William		de Sidney	temp. Stephen		FALSE	william	de sidney
2744	TRUE		Silly		Abbey			FALSE	silly	abbey
2745	FALSE		Drogo		founder of Silly	temp. Stephen		FALSE	drogo	founder of silly
2746	FALSE		Abbot of S. Pierre sur D.		unidentified	temp. Stephen		FALSE	abbot of s. pierre sur d.	unidentified
2747	FALSE		Robert		son of Hamericus	temp. Stephen		FALSE	robert	son of hamericus
2748	FALSE		Laurence			"chaplain, temp. Stephen"		FALSE	laurence	
2749	FALSE		Rocelinus		son of Clarembald	temp. Stephen		FALSE	rocelinus	son of clarembald
2750	FALSE		Columbellus		d'Argentan	temp. Stephen		FALSE	columbellus	dargentan
2751	FALSE		Robert		son of Eudo	temp. Stephen		FALSE	robert	son of eudo
2752	FALSE		Eustace		of Scotland	temp. Stephen		FALSE	eustace	of scotland
2753	TRUE		Saint-Pierre sur Dives					FALSE	saint-pierre sur dives	
2754	FALSE		Herbert			"Bishop of Avranches, 1152-60"		FALSE	herbert	
2755	TRUE		Southampton		St Denis Priory			FALSE	southampton	saint denis priory
2756	FALSE		Martin		son of Atso	temp. Stephen		FALSE	martin	son of atso
2757	FALSE		Warin		of Southampton	temp. Stephen		FALSE	warin	of southampton
2758	FALSE		Robert		de Limesi	temp. Stephen		FALSE	robert	de limesi
2759	TRUE		Southwark		Priory			FALSE	southwark	priory
2760	TRUE		Southwell		Minster			FALSE	southwell	minster
2761	FALSE		Prior of Spalding		unidentified	temp. Stephen		FALSE	prior of spalding	unidentified
2762	TRUE		Stamford		Priory			FALSE	stamford	priory
2763	TRUE		Stanley		Abbey			FALSE	stanley	abbey
2764	TRUE		Stoneleigh		Abbey			FALSE	stoneleigh	abbey
2765	FALSE		Clement		hermit	temp. Stephen		FALSE	clement	hermit
2766	FALSE		Hervey		hermit	temp. Stephen		FALSE	hervey	hermit
2767	TRUE		Stratford-at-Bow		Priory			FALSE	stratford-at-bow	priory
2768	FALSE		Christiana		de Sumeri	temp. Stephen		FALSE	christiana	de sumeri
2769	TRUE		Templars					FALSE	templars	
2770	FALSE		William		Monachus	"dapifer of Queen Matilda, temp. Stephen"		FALSE	william	monachus
2771	FALSE		Osto		de Boulogne	"master of the temple, temp. Stephen"		FALSE	osto	de boulogne
2772	FALSE		Hugh		d'Argentan	"master of the Temple, temp. Stephen"		FALSE	hugh	dargentan
2773	FALSE		Baldwin		of Rochester	temp. Stephen		FALSE	baldwin	of rochester
2774	FALSE		Miles		Basset	temp. Stephen		FALSE	miles	basset
2775	FALSE		Ayllardus		of Flanders	temp. Stephen		FALSE	ayllardus	of flanders
2776	FALSE		Reginald		of Windsor	temp. Stephen		FALSE	reginald	of windsor
2777	FALSE		Ralph		de Querceto	temp. Stephen		FALSE	ralph	de querceto
2778	FALSE		William		de Noers	temp. Stephen		FALSE	william	de noers
2779	FALSE		John			"Chamberlain, temp. Stephen"		FALSE	john	
2780	FALSE		Bernard		de Balliol	temp. Stephen		FALSE	bernard	de balliol
2781	FALSE		Reginald			"master, temp. Stephen"		FALSE	reginald	
2782	FALSE		Reginald		de Fraxineto	temp. Stephen		FALSE	reginald	de fraxineto
2783	FALSE		Simon		of Odell	temp. Stephen		FALSE	simon	of odell
2784	FALSE		Sibilla		of Odell	temp. Stephen		FALSE	sibilla	of odell
2785	FALSE		Walter		of Odell	temp. Stephen		FALSE	walter	of odell
2786	FALSE		William		Triket	temp. Stephen		FALSE	william	triket
2787	FALSE		William		de Ferrers	temp. Stephen		FALSE	william	de ferrers
2788	FALSE		William		Pantolf	temp. Stephen		FALSE	william	pantolf
